timestamp,received_timestamp,price,quantity,market,symbol,price_reason
1718480502439,1718480587244.0266,66177.0,0.004,1,B-BTC_USDT,f
1718480502650,1718480587455.0288,66177.0,0.004,1,B-BTC_USDT,f
1718480503265,1718480588070.035,66177.0,0.002,1,B-BTC_USDT,f
1718480503484,1718480588289.0369,66177.1,0.02,0,B-BTC_USDT,f
1718480503922,1718480588727.0408,66177.0,0.023,1,B-BTC_USDT,f
1718480504004,1718480588809.041,66177.1,0.002,0,B-BTC_USDT,f
1718480504028,1718480588833.042,66177.0,0.003,1,B-BTC_USDT,f
1718480504130,1718480588935.0435,66177.1,0.005,0,B-BTC_USDT,f
1718480504309,1718480589114.045,66177.0,0.244,1,B-BTC_USDT,f
1718480504436,1718480589241.0466,66177.0,0.003,1,B-BTC_USDT,f
1718480504583,1718480589388.0479,66177.0,0.02,1,B-BTC_USDT,f
1718480504828,1718480589633.0498,66177.1,0.024,0,B-BTC_USDT,f
1718480504907,1718480589712.0513,66177.0,0.002,1,B-BTC_USDT,f
1718480505192,1718480589997.054,66177.0,0.004,1,B-BTC_USDT,f
1718480505431,1718480590236.0564,66177.0,0.018,1,B-BTC_USDT,f
1718480505877,1718480590682.0605,66177.0,0.023,1,B-BTC_USDT,f
1718480505982,1718480590787.062,66177.0,0.002,1,B-BTC_USDT,f
1718480506492,1718480591297.0671,66177.0,0.004,1,B-BTC_USDT,f
1718480506695,1718480591500.069,66177.0,0.003,1,B-BTC_USDT,f
1718480506909,1718480591714.0713,66177.0,0.002,1,B-BTC_USDT,f
1718480507711,1718480592516.0789,66177.0,0.015,1,B-BTC_USDT,f
1718480507832,1718480592637.0806,66177.0,0.024,1,B-BTC_USDT,f
1718480508460,1718480593265.0867,66177.0,0.003,1,B-BTC_USDT,f
1718480508664,1718480593469.0889,66177.0,0.004,1,B-BTC_USDT,f
1718480509109,1718480593914.0933,66177.0,0.157,1,B-BTC_USDT,f
1718480509297,1718480594102.095,66177.0,0.005,1,B-BTC_USDT,f
1718480509440,1718480594245.0964,66177.0,0.046,1,B-BTC_USDT,f
1718480509573,1718480594378.098,66177.1,0.002,0,B-BTC_USDT,f
1718480509780,1718480594585.0996,66177.1,0.036,0,B-BTC_USDT,f
1718480509904,1718480594709.1008,66177.0,0.023,1,B-BTC_USDT,f
1718480510008,1718480594813.1023,66177.0,0.003,1,B-BTC_USDT,f
1718480510418,1718480595223.1064,66177.0,0.004,1,B-BTC_USDT,f
1718480510633,1718480595438.1084,66177.0,0.003,1,B-BTC_USDT,f
1718480510914,1718480595719.1113,66177.1,0.004,0,B-BTC_USDT,f
1718480511181,1718480595986.114,66177.0,0.006,1,B-BTC_USDT,f
1718480511348,1718480596153.1157,66177.0,0.006,1,B-BTC_USDT,f
1718480511863,1718480596668.1204,66177.0,0.022,1,B-BTC_USDT,f
1718480511967,1718480596772.1218,66177.0,0.002,1,B-BTC_USDT,f
1718480512177,1718480596982.1238,66177.0,0.113,1,B-BTC_USDT,f
1718480512385,1718480597190.126,66177.0,0.003,1,B-BTC_USDT,f
1718480512700,1718480597505.1277,66177.0,0.004,1,B-BTC_USDT,f
1718480512712,1718480597517.1294,66177.1,0.105,0,B-BTC_USDT,f
1718480513831,1718480598636.1404,66177.0,0.023,1,B-BTC_USDT,f
1718480514302,1718480599107.1453,66177.0,0.006,1,B-BTC_USDT,f
1718480514544,1718480599349.1472,66177.0,0.451,1,B-BTC_USDT,f
1718480514658,1718480599463.1487,66177.0,0.004,1,B-BTC_USDT,f
1718480515190,1718480599995.1533,66177.1,0.022,0,B-BTC_USDT,f
1718480515271,1718480600076.1548,66177.0,0.002,1,B-BTC_USDT,f
1718480515786,1718480600591.16,66177.0,0.026,1,B-BTC_USDT,f
1718480516501,1718480601306.1672,66177.0,0.003,1,B-BTC_USDT,f
1718480516722,1718480601527.1694,66177.0,0.003,1,B-BTC_USDT,f
1718480516930,1718480601735.1714,66177.0,0.002,1,B-BTC_USDT,f
1718480517697,1718480602502.1792,66177.1,0.031,0,B-BTC_USDT,f
1718480517867,1718480602672.1804,66177.0,0.023,1,B-BTC_USDT,f
1718480517971,1718480602776.182,66177.0,0.002,1,B-BTC_USDT,f
1718480518514,1718480603319.1873,66177.0,0.003,1,B-BTC_USDT,f
1718480518714,1718480603519.1892,66177.0,0.008,1,B-BTC_USDT,f
1718480518914,1718480603719.19,66177.0,0.202,1,B-BTC_USDT,f
1718480518934,1718480603739.1904,66177.1,0.198,0,B-BTC_USDT,f
1718480518983,1718480603788.192,66177.0,0.003,1,B-BTC_USDT,f
1718480519115,1718480603920.1929,66177.0,0.007,1,B-BTC_USDT,f
1718480519218,1718480604023.1943,66177.0,0.005,1,B-BTC_USDT,f
1718480519384,1718480604189.196,66177.0,0.004,1,B-BTC_USDT,f
1718480519583,1718480604388.1978,66177.0,0.004,1,B-BTC_USDT,f
1718480519698,1718480604503.1992,66177.0,0.042,1,B-BTC_USDT,f
1718480519952,1718480604757.2017,66177.0,0.025,1,B-BTC_USDT,f
1718480520143,1718480604948.2021,66177.1,0.009,0,B-BTC_USDT,f
1718480520151,1718480604956.2036,66177.0,0.024,1,B-BTC_USDT,f
1718480520352,1718480605157.2056,66177.0,0.025,1,B-BTC_USDT,f
1718480520551,1718480605356.2078,66177.0,0.022,1,B-BTC_USDT,f
1718480520751,1718480605556.2097,66177.0,0.646,1,B-BTC_USDT,f
1718480521296,1718480606101.215,66177.0,0.002,1,B-BTC_USDT,f
1718480523074,1718480607879.233,66177.0,0.037,1,B-BTC_USDT,f
1718480523383,1718480608188.236,66177.0,0.005,1,B-BTC_USDT,f
1718480524305,1718480609110.2454,66177.1,0.009,0,B-BTC_USDT,f
1718480524490,1718480609295.2456,66177.1,0.015,0,B-BTC_USDT,f
1718480524507,1718480609312.2473,66177.0,0.755,1,B-BTC_USDT,f
1718480524937,1718480609742.25,66177.0,0.004,1,B-BTC_USDT,f
1718480524945,1718480609750.2515,66177.1,0.004,0,B-BTC_USDT,f
1718480525475,1718480610280.2568,66177.1,0.022,0,B-BTC_USDT,f
1718480525738,1718480610543.2595,66177.0,0.007,1,B-BTC_USDT,f
1718480525937,1718480610742.2615,66177.1,0.006,0,B-BTC_USDT,f
1718480527009,1718480611814.2722,66177.0,0.002,1,B-BTC_USDT,f
1718480527420,1718480612225.2764,66177.0,0.002,1,B-BTC_USDT,f
1718480528132,1718480612937.2834,66177.1,0.006,0,B-BTC_USDT,f
1718480528296,1718480613101.2852,66177.1,0.009,0,B-BTC_USDT,f
1718480528487,1718480613292.287,66177.1,0.002,0,B-BTC_USDT,f
1718480528661,1718480613466.2888,66177.1,0.008,0,B-BTC_USDT,f
1718480528892,1718480613697.2908,66177.1,0.025,0,B-BTC_USDT,f
1718480529020,1718480613825.2925,66177.1,0.002,0,B-BTC_USDT,f
1718480529248,1718480614053.2942,66177.1,0.04,0,B-BTC_USDT,f
1718480529361,1718480614166.296,66177.1,0.006,0,B-BTC_USDT,f
1718480529587,1718480614392.2976,66177.1,0.004,0,B-BTC_USDT,f
1718480529700,1718480614505.2979,66177.0,0.008,1,B-BTC_USDT,f
1718480529723,1718480614528.2993,66177.1,0.011,0,B-BTC_USDT,f
1718480529885,1718480614690.3008,66177.1,0.015,0,B-BTC_USDT,f
1718480530018,1718480614823.302,66177.1,0.009,0,B-BTC_USDT,f
1718480530138,1718480614943.3035,66177.1,0.004,0,B-BTC_USDT,f
1718480530346,1718480615151.3057,66177.1,0.025,0,B-BTC_USDT,f
1718480530537,1718480615342.3076,66177.1,0.011,0,B-BTC_USDT,f
1718480530755,1718480615560.3083,66177.0,0.002,1,B-BTC_USDT,f
1718480530774,1718480615579.3098,66177.1,0.008,0,B-BTC_USDT,f
1718480530956,1718480615761.3115,66177.1,0.02,0,B-BTC_USDT,f
1718480531097,1718480615902.313,66177.1,0.006,0,B-BTC_USDT,f
1718480531234,1718480616039.3142,66177.1,0.002,0,B-BTC_USDT,f
1718480531345,1718480616150.3157,66177.1,0.005,0,B-BTC_USDT,f
1718480531512,1718480616317.317,66177.1,0.009,0,B-BTC_USDT,f
1718480531616,1718480616421.3179,66177.1,0.011,0,B-BTC_USDT,f
1718480531734,1718480616539.3196,66177.1,0.012,0,B-BTC_USDT,f
1718480531893,1718480616698.3208,66177.1,0.003,0,B-BTC_USDT,f
1718480532015,1718480616820.3223,66177.1,0.01,0,B-BTC_USDT,f
1718480532240,1718480617045.3237,66177.1,0.002,0,B-BTC_USDT,f
1718480532294,1718480617099.3237,66177.0,0.084,1,B-BTC_USDT,f
1718480532311,1718480617116.3252,66177.1,0.007,0,B-BTC_USDT,f
1718480532505,1718480617310.3271,66177.1,0.005,0,B-BTC_USDT,f
1718480532699,1718480617504.329,66177.0,0.044,1,B-BTC_USDT,f
1718480532889,1718480617694.331,66177.1,0.031,0,B-BTC_USDT,f
1718480533288,1718480618093.335,66177.0,0.002,1,B-BTC_USDT,f
1718480533514,1718480618319.3372,66177.0,0.003,1,B-BTC_USDT,f
1718480535611,1718480620416.3582,66177.1,0.01,0,B-BTC_USDT,f
1718480535758,1718480620563.3596,66177.1,0.022,0,B-BTC_USDT,f
1718480536373,1718480621178.366,66177.0,0.5,1,B-BTC_USDT,f
1718480538884,1718480623689.3909,66177.0,0.007,1,B-BTC_USDT,f
1718480539104,1718480623909.393,66177.1,0.001,0,B-BTC_USDT,f
1718480539397,1718480624202.3962,66177.0,0.002,1,B-BTC_USDT,f
1718480540485,1718480625290.407,66177.1,0.005,0,B-BTC_USDT,f
1718480541404,1718480626209.4163,66177.1,0.002,0,B-BTC_USDT,f
1718480541625,1718480626430.4175,66177.0,0.153,1,B-BTC_USDT,f
1718480541674,1718480626479.419,66177.1,0.036,0,B-BTC_USDT,f
1718480542970,1718480627775.432,66177.0,0.002,1,B-BTC_USDT,f
1718480543285,1718480628090.435,66177.0,0.002,1,B-BTC_USDT,f
1718480543485,1718480628290.4368,66177.0,0.002,1,B-BTC_USDT,f
1718480543601,1718480628406.4382,66177.1,0.008,0,B-BTC_USDT,f
1718480544077,1718480628882.4429,66177.1,0.091,0,B-BTC_USDT,f
1718480544378,1718480629183.446,66177.0,0.038,1,B-BTC_USDT,f
1718480544797,1718480629602.45,66177.1,0.009,0,B-BTC_USDT,f
1718480544925,1718480629730.4514,66177.0,0.008,1,B-BTC_USDT,f
1718480545097,1718480629902.4531,66177.1,0.003,0,B-BTC_USDT,f
1718480545279,1718480630084.4548,66177.1,0.028,0,B-BTC_USDT,f
1718480545455,1718480630260.4568,66177.1,0.002,0,B-BTC_USDT,f
1718480545647,1718480630452.4583,66177.1,0.017,0,B-BTC_USDT,f
1718480545757,1718480630562.4597,66177.1,0.003,0,B-BTC_USDT,f
1718480545976,1718480630781.462,66177.1,0.04,0,B-BTC_USDT,f
1718480546154,1718480630959.4626,66177.1,0.03,0,B-BTC_USDT,f
1718480546208,1718480631013.4644,66177.0,0.793,1,B-BTC_USDT,f
1718480546376,1718480631181.4658,66177.0,0.003,1,B-BTC_USDT,f
1718480547401,1718480632206.476,66177.0,0.148,1,B-BTC_USDT,f
1718480547551,1718480632356.4775,66177.1,0.236,0,B-BTC_USDT,f
1718480548843,1718480633648.4905,66177.1,0.04,0,B-BTC_USDT,f
1718480549982,1718480634787.502,66177.1,0.151,0,B-BTC_USDT,f
1718480553397,1718480638202.5361,66177.0,0.007,1,B-BTC_USDT,f
1718480553618,1718480638423.5383,66177.0,0.002,1,B-BTC_USDT,f
1718480553848,1718480638653.5408,66177.1,0.003,0,B-BTC_USDT,f
1718480554674,1718480639479.5488,66177.0,0.005,1,B-BTC_USDT,f
1718480555067,1718480639872.5527,66177.0,0.002,1,B-BTC_USDT,f
1718480556070,1718480640875.5627,66177.0,3.693,1,B-BTC_USDT,f
1718480556215,1718480641020.5627,66176.7,0.006,1,B-BTC_USDT,f
1718480556213,1718480641018.5627,66177.0,1.931,1,B-BTC_USDT,f
1718480556215,1718480641020.563,66176.6,0.322,1,B-BTC_USDT,f
1718480556229,1718480641034.5645,66176.2,0.028,0,B-BTC_USDT,f
1718480556644,1718480641449.5686,66176.1,0.002,1,B-BTC_USDT,f
1718480557082,1718480641887.5718,66176.2,0.185,0,B-BTC_USDT,f
1718480557100,1718480641905.5732,66176.1,0.004,1,B-BTC_USDT,f
1718480557411,1718480642216.5762,66176.1,0.014,1,B-BTC_USDT,f
1718480558701,1718480643506.589,66176.2,0.005,0,B-BTC_USDT,f
1718480559145,1718480643950.5928,66176.1,0.005,1,B-BTC_USDT,f
1718480559211,1718480644016.5942,66176.2,0.009,0,B-BTC_USDT,f
1718480559457,1718480644262.5967,66176.1,0.014,1,B-BTC_USDT,f
1718480559765,1718480644570.5999,66176.1,0.002,1,B-BTC_USDT,f
1718480561133,1718480645938.6135,66176.1,0.005,1,B-BTC_USDT,f
1718480561541,1718480646346.6177,66176.1,0.014,1,B-BTC_USDT,f
1718480562554,1718480647359.6277,66176.1,0.002,1,B-BTC_USDT,f
1718480562922,1718480647727.6313,66176.2,0.452,0,B-BTC_USDT,f
1718480563188,1718480647993.634,66176.1,0.006,1,B-BTC_USDT,f
1718480563493,1718480648298.6372,66176.1,0.014,1,B-BTC_USDT,f
1718480563904,1718480648709.641,66176.1,0.002,1,B-BTC_USDT,f
1718480565143,1718480649948.6536,66176.1,0.004,1,B-BTC_USDT,f
1718480565452,1718480650257.6567,66176.1,0.015,1,B-BTC_USDT,f
1718480566132,1718480650937.6636,66176.1,0.022,1,B-BTC_USDT,f
1718480566597,1718480651402.6682,66176.2,0.022,0,B-BTC_USDT,f
1718480567196,1718480652001.674,66176.1,0.005,1,B-BTC_USDT,f
1718480567503,1718480652308.6772,66176.1,0.014,1,B-BTC_USDT,f
1718480567761,1718480652566.6797,66176.2,0.002,0,B-BTC_USDT,f
1718480567914,1718480652719.6812,66176.1,0.002,1,B-BTC_USDT,f
1718480568281,1718480653086.685,66176.2,0.063,0,B-BTC_USDT,f
1718480568940,1718480653745.6917,66176.1,0.002,1,B-BTC_USDT,f
1718480569143,1718480653948.6934,66176.1,0.008,1,B-BTC_USDT,f
1718480569260,1718480654065.6948,66176.2,0.014,0,B-BTC_USDT,f
1718480569557,1718480654362.6978,66176.1,0.013,1,B-BTC_USDT,f
1718480570037,1718480654842.7026,66176.1,0.002,1,B-BTC_USDT,f
1718480570340,1718480655145.7056,66176.1,0.184,1,B-BTC_USDT,f
1718480570924,1718480655729.7114,66176.2,0.09,0,B-BTC_USDT,f
1718480571120,1718480655925.7134,66176.1,0.005,1,B-BTC_USDT,f
1718480571530,1718480656335.7175,66176.1,0.016,1,B-BTC_USDT,f
1718480571945,1718480656750.7217,66176.1,0.002,1,B-BTC_USDT,f
1718480572127,1718480656932.7234,66176.2,0.4,0,B-BTC_USDT,f
1718480572467,1718480657272.7268,66176.1,0.025,1,B-BTC_USDT,f
1718480573190,1718480657995.7336,66176.1,0.004,1,B-BTC_USDT,f
1718480573302,1718480658107.735,66176.1,0.07,1,B-BTC_USDT,f
1718480573498,1718480658303.737,66176.1,0.013,1,B-BTC_USDT,f
1718480573933,1718480658738.7415,66176.2,0.02,0,B-BTC_USDT,f
1718480575053,1718480659858.7527,66176.1,0.005,1,B-BTC_USDT,f
1718480575460,1718480660265.7568,66176.1,0.015,1,B-BTC_USDT,f
1718480575871,1718480660676.7607,66176.1,0.002,1,B-BTC_USDT,f
1718480576470,1718480661275.7668,66176.1,0.002,1,B-BTC_USDT,f
1718480576883,1718480661688.771,66176.2,0.022,0,B-BTC_USDT,f
1718480577243,1718480662048.7742,66176.1,0.004,1,B-BTC_USDT,f
1718480577350,1718480662155.7742,66176.2,0.06,0,B-BTC_USDT,f
1718480577365,1718480662170.776,66176.1,0.011,1,B-BTC_USDT,f
1718480577557,1718480662362.7778,66176.1,0.02,1,B-BTC_USDT,f
1718480577758,1718480662563.7793,66176.1,0.018,1,B-BTC_USDT,f
1718480577869,1718480662674.781,66176.1,0.015,1,B-BTC_USDT,f
1718480578042,1718480662847.7822,66176.1,0.011,1,B-BTC_USDT,f
1718480578157,1718480662962.7837,66176.1,0.014,1,B-BTC_USDT,f
1718480578357,1718480663162.7856,66176.1,0.014,1,B-BTC_USDT,f
1718480580145,1718480664950.8037,66176.2,0.569,0,B-BTC_USDT,f
1718480580719,1718480665524.8093,66176.1,0.06,1,B-BTC_USDT,f
1718480585380,1718480670185.856,66176.2,0.2,0,B-BTC_USDT,f
1718480585531,1718480670336.8574,66176.1,0.002,1,B-BTC_USDT,f
1718480585868,1718480670673.8608,66176.2,0.024,0,B-BTC_USDT,f
1718480586056,1718480670861.8628,66176.2,0.002,0,B-BTC_USDT,f
1718480586369,1718480671174.8647,66176.1,0.017,1,B-BTC_USDT,f
1718480586414,1718480671219.8662,66176.2,0.002,0,B-BTC_USDT,f
1718480586809,1718480671614.8687,66176.5,0.09,0,B-BTC_USDT,f
1718480586773,1718480671578.869,66176.2,7.598,0,B-BTC_USDT,f
1718480586809,1718480671614.8687,66176.3,0.034,0,B-BTC_USDT,f
1718480586924,1718480671729.8699,66177.1,0.324,0,B-BTC_USDT,f
1718480586809,1718480671614.8699,66177.1,0.036,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66177.7,0.009,0,B-BTC_USDT,f
1718480586924,1718480671729.8699,66177.5,0.014,0,B-BTC_USDT,f
1718480586924,1718480671729.8699,66177.2,0.006,0,B-BTC_USDT,f
1718480586924,1718480671729.8699,66177.4,0.002,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66177.6,0.011,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66178.5,0.007,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66179.4,0.009,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66177.9,0.002,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66178.0,0.007,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66179.8,0.013,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66179.5,0.005,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66179.0,0.005,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66179.6,0.002,0,B-BTC_USDT,f
1718480586927,1718480671732.8699,66180.0,0.007,0,B-BTC_USDT,f
1718480586943,1718480671748.87,66181.0,0.016,0,B-BTC_USDT,f
1718480586927,1718480671732.87,66180.4,0.012,0,B-BTC_USDT,f
1718480586943,1718480671748.87,66180.6,0.002,0,B-BTC_USDT,f
1718480586955,1718480671760.87,66181.7,0.002,0,B-BTC_USDT,f
1718480586946,1718480671751.87,66181.2,0.018,0,B-BTC_USDT,f
1718480586955,1718480671760.8713,66182.0,0.002,0,B-BTC_USDT,f
1718480587065,1718480671870.8713,66182.4,0.021,0,B-BTC_USDT,f
1718480587065,1718480671870.8713,66182.7,0.09,0,B-BTC_USDT,f
1718480587066,1718480671871.8723,66182.8,0.002,0,B-BTC_USDT,f
1718480587167,1718480671972.8738,66182.8,0.022,0,B-BTC_USDT,f
1718480587556,1718480672361.8777,66182.8,0.005,0,B-BTC_USDT,f
1718480587887,1718480672692.8806,66182.7,0.01,1,B-BTC_USDT,f
1718480587988,1718480672793.882,66182.8,0.002,0,B-BTC_USDT,f
1718480588165,1718480672970.8838,66182.8,0.008,0,B-BTC_USDT,f
1718480588880,1718480673685.8909,66182.8,0.006,0,B-BTC_USDT,f
1718480589200,1718480674005.8938,66182.8,0.011,0,B-BTC_USDT,f
1718480589327,1718480674132.895,66182.8,0.01,0,B-BTC_USDT,f
1718480589441,1718480674246.8965,66182.8,0.002,0,B-BTC_USDT,f
1718480589776,1718480674581.9,66182.8,0.002,0,B-BTC_USDT,f
1718480589999,1718480674804.902,66182.8,0.002,0,B-BTC_USDT,f
1718480590253,1718480675058.904,66182.8,0.002,0,B-BTC_USDT,f
1718480590354,1718480675159.9058,66182.8,0.008,0,B-BTC_USDT,f
1718480590672,1718480675477.909,66182.8,0.002,0,B-BTC_USDT,f
1718480590956,1718480675761.9114,66182.8,0.003,0,B-BTC_USDT,f
1718480591066,1718480675871.9126,66182.8,0.002,0,B-BTC_USDT,f
1718480591193,1718480675998.914,66182.8,0.002,0,B-BTC_USDT,f
1718480591647,1718480676452.9187,66182.8,0.004,0,B-BTC_USDT,f
1718480591802,1718480676607.9202,66182.7,0.033,1,B-BTC_USDT,f
1718480592091,1718480676896.923,66182.8,0.135,0,B-BTC_USDT,f
1718480592324,1718480677129.9255,66182.8,0.005,0,B-BTC_USDT,f
1718480593362,1718480678167.9355,66182.8,0.6,0,B-BTC_USDT,f
1718480593492,1718480678297.937,66182.8,0.002,0,B-BTC_USDT,f
1718480594198,1718480679003.944,66182.7,0.004,1,B-BTC_USDT,f
1718480597449,1718480682254.9766,66182.8,0.022,0,B-BTC_USDT,f
1718480598403,1718480683208.986,66182.7,0.009,1,B-BTC_USDT,f
1718480598831,1718480683636.9905,66182.8,0.231,0,B-BTC_USDT,f
1718480599014,1718480683819.9922,66182.8,0.002,0,B-BTC_USDT,f
1718480599289,1718480684094.9941,66182.8,0.01,0,B-BTC_USDT,f
1718480599340,1718480684145.9941,66182.7,0.002,1,B-BTC_USDT,f
1718480599358,1718480684163.9958,66182.8,0.002,0,B-BTC_USDT,f
1718480599768,1718480684573.9998,66182.7,0.013,1,B-BTC_USDT,f
1718480600569,1718480685375.0078,66182.8,0.005,0,B-BTC_USDT,f
1718480600783,1718480685589.01,66182.8,0.003,0,B-BTC_USDT,f
1718480601304,1718480686110.0151,66182.8,0.153,0,B-BTC_USDT,f
1718480602068,1718480686874.023,66182.7,0.03,1,B-BTC_USDT,f
1718480602320,1718480687126.0254,66182.8,0.036,0,B-BTC_USDT,f
1718480603860,1718480688666.0403,66182.8,0.03,0,B-BTC_USDT,f
1718480603974,1718480688780.042,66182.8,0.6,0,B-BTC_USDT,f
1718480605734,1718480690540.0596,66182.7,0.002,1,B-BTC_USDT,f
1718480607734,1718480692540.0796,66182.8,0.022,0,B-BTC_USDT,f
1718480608141,1718480692947.0835,66182.7,0.736,1,B-BTC_USDT,f
1718480608407,1718480693213.0862,66182.8,0.021,0,B-BTC_USDT,f
1718480608744,1718480693550.0896,66182.8,0.05,0,B-BTC_USDT,f
1718480609078,1718480693884.093,66182.8,0.014,0,B-BTC_USDT,f
1718480609386,1718480694192.096,66182.7,0.003,1,B-BTC_USDT,f
1718480609778,1718480694584.0999,66182.7,0.007,1,B-BTC_USDT,f
1718480610015,1718480694821.101,66182.7,0.002,1,B-BTC_USDT,f
1718480610049,1718480694855.1025,66182.8,0.005,0,B-BTC_USDT,f
1718480611631,1718480696437.1184,66182.8,0.079,0,B-BTC_USDT,f
1718480611806,1718480696612.1204,66182.8,0.004,0,B-BTC_USDT,f
1718480613924,1718480698730.1414,66182.7,0.407,1,B-BTC_USDT,f
1718480614105,1718480698911.1428,66182.7,0.006,1,B-BTC_USDT,f
1718480614229,1718480699035.1445,66182.8,0.002,0,B-BTC_USDT,f
1718480614688,1718480699494.149,66182.7,0.463,1,B-BTC_USDT,f
1718480616236,1718480701042.1646,66182.8,0.037,0,B-BTC_USDT,f
1718480616519,1718480701325.1672,66182.8,0.056,0,B-BTC_USDT,f
1718480616827,1718480701633.17,66182.7,0.002,1,B-BTC_USDT,f
1718480616929,1718480701735.1714,66182.7,0.002,1,B-BTC_USDT,f
1718480617551,1718480702357.1775,66182.7,0.014,1,B-BTC_USDT,f
1718480617680,1718480702486.179,66182.8,0.004,0,B-BTC_USDT,f
1718480617914,1718480702720.181,66182.8,0.005,0,B-BTC_USDT,f
1718480618017,1718480702823.1824,66182.8,0.022,0,B-BTC_USDT,f
1718480618898,1718480703704.191,66182.7,0.002,1,B-BTC_USDT,f
1718480619020,1718480703826.1924,66182.7,0.002,1,B-BTC_USDT,f
1718480619368,1718480704174.1958,66182.8,0.022,0,B-BTC_USDT,f
1718480619637,1718480704443.1985,66182.7,0.013,1,B-BTC_USDT,f
1718480619994,1718480704800.2021,66182.8,0.003,0,B-BTC_USDT,f
1718480620153,1718480704959.2036,66182.7,0.002,1,B-BTC_USDT,f
1718480620464,1718480705270.2068,66182.8,0.8,0,B-BTC_USDT,f
1718480620872,1718480705678.211,66182.7,0.002,1,B-BTC_USDT,f
1718480621075,1718480705881.213,66182.7,0.003,1,B-BTC_USDT,f
1718480621598,1718480706404.218,66182.7,0.014,1,B-BTC_USDT,f
1718480622846,1718480707652.2302,66182.7,0.002,1,B-BTC_USDT,f
1718480622952,1718480707758.2312,66182.8,0.244,0,B-BTC_USDT,f
1718480623056,1718480707862.2327,66182.7,0.002,1,B-BTC_USDT,f
1718480623568,1718480708374.2378,66182.7,0.016,1,B-BTC_USDT,f
1718480624370,1718480709176.2446,66182.8,0.051,0,B-BTC_USDT,f
1718480624390,1718480709196.246,66182.7,0.002,1,B-BTC_USDT,f
1718480624808,1718480709614.2502,66182.7,0.003,1,B-BTC_USDT,f
1718480624975,1718480709781.252,66182.7,0.041,1,B-BTC_USDT,f
1718480625463,1718480710269.256,66182.8,0.055,0,B-BTC_USDT,f
1718480625548,1718480710354.2576,66182.7,0.013,1,B-BTC_USDT,f
1718480625855,1718480710661.2607,66182.7,0.597,1,B-BTC_USDT,f
1718480626185,1718480710991.264,66182.7,0.001,0,B-BTC_USDT,f
1718480626881,1718480711687.2705,66182.6,0.002,1,B-BTC_USDT,f
1718480626987,1718480711793.272,66182.6,0.002,1,B-BTC_USDT,f
1718480627306,1718480712112.2747,66182.7,6.021,0,B-BTC_USDT,f
1718480627398,1718480712204.2761,66182.6,0.002,1,B-BTC_USDT,f
1718480627605,1718480712411.278,66182.6,0.013,1,B-BTC_USDT,f
1718480628305,1718480713111.2842,66182.7,0.076,0,B-BTC_USDT,f
1718480628341,1718480713147.2856,66182.6,0.002,1,B-BTC_USDT,f
1718480628858,1718480713664.2908,66182.6,0.002,1,B-BTC_USDT,f
1718480629059,1718480713865.2927,66182.6,0.002,1,B-BTC_USDT,f
1718480629591,1718480714397.298,66182.6,0.013,1,B-BTC_USDT,f
1718480629741,1718480714547.2996,66182.7,0.005,0,B-BTC_USDT,f
1718485428150,1718485513004.2837,66086.7,4.389,0,B-BTC_USDT,f
1718485428471,1718485513325.2869,66086.6,0.006,1,B-BTC_USDT,f
1718485429497,1718485514351.297,66086.6,0.006,1,B-BTC_USDT,f
1718485430342,1718485515196.3042,66086.6,0.002,1,B-BTC_USDT,f
1718485430351,1718485515205.3052,66086.7,0.062,0,B-BTC_USDT,f
1718485430448,1718485515302.3066,66086.6,0.005,1,B-BTC_USDT,f
1718485430654,1718485515508.3088,66086.7,0.006,0,B-BTC_USDT,f
1718485431104,1718485515958.3132,66086.7,0.145,0,B-BTC_USDT,f
1718485431683,1718485516537.319,66086.6,0.002,1,B-BTC_USDT,f
1718485432031,1718485516885.3225,66086.6,0.002,1,B-BTC_USDT,f
1718485432438,1718485517292.3264,66086.6,0.005,1,B-BTC_USDT,f
1718485432854,1718485517708.3308,66086.6,0.004,1,B-BTC_USDT,f
1718485433257,1718485518111.3345,66086.7,0.018,0,B-BTC_USDT,f
1718485433378,1718485518232.336,66086.7,0.002,0,B-BTC_USDT,f
1718485434418,1718485519272.345,66086.6,0.005,1,B-BTC_USDT,f
1718485434426,1718485519280.3464,66086.7,0.112,0,B-BTC_USDT,f
1718485434833,1718485519687.3506,66086.6,0.006,1,B-BTC_USDT,f
1718485434988,1718485519842.3508,66086.7,0.007,0,B-BTC_USDT,f
1718485435031,1718485519885.351,66086.6,0.006,1,B-BTC_USDT,f
1718485435045,1718485519899.3525,66086.7,0.302,0,B-BTC_USDT,f
1718485435209,1718485520063.3542,66086.6,0.012,1,B-BTC_USDT,f
1718485435655,1718485520509.3586,66086.6,0.002,1,B-BTC_USDT,f
1718485436279,1718485521133.365,66086.6,0.415,1,B-BTC_USDT,f
